"source_genesymbol","target_genesymbol","interact"
"E2F4","CRNKL1",0
"E2F4","MBTPS2",0
"E2F4","IP6K2",0
"E2F4","GPR89B",0
"E2F4","DCDC2",0
"E2F4","HIKESHI",0
"E2F4","CWC15",0
"E2F4","UFM1",0
"E2F4","FKBP7",0
"E2F4","NUB1",0
"E2F4","PALS2",0
"E2F4","RAPGEF6",0
"E2F4","CD244",0
"E2F4","RTEL1",0
"E2F4","MYOZ2",0
"E2F4","SHC3",0
"E2F4","BCO1",0
"E2F4","FXYD6",0
"E2F4","GPR87",0
"E2F4","TRIM34",0
"E2F4","FTHL17",0
"E2F4","CNTN5",0
"E2F4","C21orf62-AS1",0
"E2F4","TSPEAR",0
"E2F4","DCUN1D1",0
"E2F4","GNG2",0
"E2F4","YIPF1",0
"E2F4","RIN2",0
"E2F4","MOV10L1",0
"E2F4","MIEF1",0
"E2F4","KRT20",0
"E2F4","PLEKHA5",0
"E2F4","TMX3",0
"E2F4","HEATR5B",0
"E2F4","PCDH18",0
"E2F4","USP53",0
"E2F4","MRPL50",0
"E2F4","FAM193B",0
"E2F4","RNF186",0
"E2F4","L1TD1",0
"E2F4","DDX56",0
"E2F4","WDR74",0
"E2F4","CNGB3",0
"E2F4","RAB39A",0
"E2F4","ROPN1",0
"E2F4","ZRANB1",0
"E2F4","DIRAS2",0
"E2F4","BNC2",0
"E2F4","DCHS2",0
"E2F4","ZNF280D",0
"E2F4","BCAS3",0
"E2F4","MFSD6",0
"E2F4","PAQR5",0
"E2F4","GPATCH4",0
"E2F4","TMEM104",0
"E2F4","ELOVL2",0
"E2F4","ABITRAM",0
"E2F4","UCKL1",0
"E2F4","PINX1",0
"E2F4","LAMTOR1",0
"E2F4","ANKRD40CL",0
"E2F4","TTC38",0
"E2F4","NOL8",0
"E2F4","PTCD3",0
"E2F4","EBLN2",0
"E2F4","GPATCH2",0
"E2F4","CRTAC1",0
"E2F4","HEATR1",0
"E2F4","ODAD2",0
"E2F4","TMEM33",0
"E2F4","RNF220",0
"E2F4","BBS7",0
"E2F4","CCDC25",0
"E2F4","PRR34",0
"E2F4","TMEM100",0
"E2F4","VPS53",0
"E2F4","ZNF654",0
"E2F4","MCOLN3",0
"E2F4","UBE2W",0
"E2F4","C4orf19",0
"E2F4","LARP6",0
"E2F4","FBXL8",0
"E2F4","SLC35C1",0
"E2F4","ZGRF1",0
"E2F4","LGR4",0
"E2F4","MAML3",0
"E2F4","SOX6",0
"E2F4","FOXRED1",0
"E2F4","RNPC3",0
"E2F4","ITLN1",0
"E2F4","LRRC40",0
"E2F4","LIMS2",0
"E2F4","VPS35",0
"E2F4","NAXD",0
"E2F4","WDR12",0
"E2F4","NGLY1",0
"E2F4","CFAP44",0
"E2F4","RIOK2",0
"E2F4","CMTR2",0
"E2F4","FOXJ2",0
"E2F4","EAF2",0
"E2F4","ZC3H15",0
"E2F4","BEX1",0
"E2F4","ACTR10",0
"E2F4","ZNG1A",0
"E2F4","LMO3",0
"E2F4","KLHL9",0
"E2F4","GNG12",0
"E2F4","BARX1",0
"E2F4","ALG1",0
"E2F4","PCDHB12",0
"E2F4","PCDHB4",0
"E2F4","TEX15",0
"E2F4","C21orf62",0
"E2F4","RNF20",0
"E2F4","KCNQ5",0
"E2F4","CYP26B1",0
"E2F4","LINC00470",0
"E2F4","PANX2",0
"E2F4","SUCNR1",0
"E2F4","NRIP3",0
"E2F4","ASCL3",0
"E2F4","LGALS14",0
"E2F4","TCIM",0
"E2F4","AGPAT4",0
"E2F4","UTP3",0
"E2F4","DAZ3",0
"E2F4","DAZ2",0
"E2F4","TRIM49",0
"E2F4","CPA6",0
"E2F4","ZNF695",0
"E2F4","EPPIN",0
"E2F4","DAZ4",0
"E2F4","LYZL6",0
"E2F4","PELI1",0
"E2F4","PBXIP1",0
"E2F4","SENP7",0
"E2F4","MRTFB",0
"E2F4","INTS2",0
"E2F4","PCDH19",0
"E2F4","KCTD16",0
"E2F4","TBC1D14",0
"E2F4","CEP126",0
"E2F4","CCDC191",0
"E2F4","DIP2B",0
"E2F4","KIAA1522",0
"E2F4","USP37",0
"E2F4","METTL14",0
"E2F4","SCUBE2",0
"E2F4","SUGP1",0
"E2F4","G6PC2",0
"E2F4","CCNB1IP1",0
"E2F4","CCDC181",0
"E2F4","CATSPERG",0
"E2F4","ZP4",0
"E2F4","SLC4A5",0
"E2F4","MS4A7",0
"E2F4","TP53INP2",0
"E2F4","ZNF71",0
"E2F4","MPP4",0
"E2F4","HIVEP3",0
"E2F4","CACNG7",0
"E2F4","TMEM35A",0
"E2F4","MIIP",0
"E2F4","PAPPA2",0
"E2F4","SLC22A23",0
"E2F4","DMRTC2",0
"E2F4","SLC28A3",0
"E2F4","SMOC1",0
"E2F4","LRRC4",0
"E2F4","TMBIM1",0
"E2F4","IFIH1",0
"E2F4","PJA1",0
"E2F4","MS4A5",0
"E2F4","GREM2",0
"E2F4","CRTC3",0
"E2F4","LMF1",0
"E2F4","RMND5A",0
"E2F4","ARMCX5",0
"E2F4","RFX7",0
"E2F4","NT5DC2",0
"E2F4","MRPS11",0
"E2F4","NDRG4",0
"E2F4","NOL6",0
"E2F4","ZNF649",0
"E2F4","GRAMD2B",0
"E2F4","ZBTB10",0
"E2F4","KCTD14",0
"E2F4","GDAP1L1",0
"E2F4","SLX1A",0
"E2F4","NUP37",0
"E2F4","METTL16",0
"E2F4","WDR77",0
"E2F4","TRAPPC6A",0
"E2F4","TAF1D",0
"E2F4","DERL1",0
"E2F4","BHLHE41",0
"E2F4","HMGN5",0
"E2F4","FCRL2",0
"E2F4","ZBED2",0
"E2F4","FYCO1",0
"E2F4","OR4F5",0
"E2F4","SPAG16",0
"E2F4","ARMH3",0
"E2F4","GALNT14",0
"E2F4","NDNF",0
"E2F4","HSPBAP1",0
"E2F4","VEPH1",0
"E2F4","QTRT2",0
"E2F4","ANKRD55",0
"E2F4","PALB2",0
"E2F4","MCTP1",0
"E2F4","CCDC82",0
"E2F4","MYH14",0
"E2F4","HPS6",0
"E2F4","TUBAL3",0
"E2F4","PODNL1",0
"E2F4","LPCAT1",0
"E2F4","GGNBP2",0
"E2F4","LINC00472",0
"E2F4","SCD5",0
"E2F4","ATAT1",0
"E2F4","TTC26",0
"E2F4","STN1",0
"E2F4","ESRP2",0
"E2F4","LINC00574",0
"E2F4","ZFP2",0
"E2F4","C3orf36",0
"E2F4","CCDC33",0
"E2F4","CCDC170",0
"E2F4","SIKE1",0
"E2F4","NAA15",0
"E2F4","CTC1",0
"E2F4","CCDC92",0
"E2F4","TARS2",0
"E2F4","PREX2",0
"E2F4","GKAP1",0
"E2F4","ULBP2",0
"E2F4","ADAM33",0
"E2F4","TRAF3IP3",0
"E2F4","LPAL2",0
"E2F4","COLEC12",0
"E2F4","OR4F17",0
"E2F4","OR51G2",0
"E2F4","OR4C15",0
"E2F4","OR6K2",0
"E2F4","OR2G3",0
"E2F4","OR2C3",0
"E2F4","YIPF5",0
"E2F4","CDADC1",0
"E2F4","ADAMTS10",0
"E2F4","SPRY4",0
"E2F4","ST6GALNAC5",0
"E2F4","KRTAP1-1",0
"E2F4","ELOVL3",0
"E2F4","GLT8D2",0
"E2F4","TMEM47",0
"E2F4","FERMT3",0
"E2F4","NRIP2",0
"E2F4","USP26",0
"E2F4","TMTC1",0
"E2F4","TTLL2",0
"E2F4","KRTAP3-1",0
"E2F4","KRTAP9-2",0
"E2F4","ARHGAP42",0
"E2F4","REG4",0
"E2F4","TMPRSS13",0
"E2F4","ARMC2",0
"E2F4","TKTL2",0
"E2F4","FBXO30",0
"E2F4","UTP15",0
"E2F4","TBC1D3F",0
"E2F4","SPATC1L",0
"E2F4","PRADC1",0
"E2F4","ZBED3",0
"E2F4","SPIRE2",0
"E2F4","JPH4",0
"E2F4","NKX6-2",0
"E2F4","ACTRT3",0
"E2F4","MCHR2",0
"E2F4","FAXC",0
"E2F4","TUBB6",0
"E2F4","SLITRK2",0
"E2F4","SPZ1",0
"E2F4","MS4A14",0
"E2F4","HDGFL2",0
"E2F4","ZNF577",0
"E2F4","TRIM51",0
"E2F4","ATP5MK",0
"E2F4","ZC3H10",0
"E2F4","AOPEP",0
"E2F4","TIGD5",0
"E2F4","NUDCD1",0
"E2F4","MIR22HG",0
"E2F4","FAM86B1",0
"E2F4","CFAP300",0
"E2F4","KRTAP4-5",0
"E2F4","KRTAP2-4",0
"E2F4","SLX9",0
"E2F4","DNAJC14",0
"E2F4","ZFHX2",0
"E2F4","ITPRIP",0
"E2F4","TNKS1BP1",0
"E2F4","DIXDC1",0
"E2F4","SSH2",0
"E2F4","UMODL1",0
"E2F4","SIGLEC12",0
"E2F4","SEC16B",0
"E2F4","ZNF628",0
"E2F4","KBTBD6",0
"E2F4","EFCAB11",0
"E2F4","HS6ST2",0
"E2F4","WFDC8",0
"E2F4","UCN2",0
"E2F4","THAP3",0
"E2F4","ATP6V1E2",0
"E2F4","STARD13",0
"E2F4","DMAC1",0
"E2F4","TRIM41",0
"E2F4","ZNF682",0
"E2F4","SCARF2",0
"E2F4","GGTLC2",0
"E2F4","R3HDM4",0
"E2F4","BTF3L4",0
"E2F4","RNF185",0
"E2F4","PKDCC",0
"E2F4","SYT12",0
"E2F4","CHMP7",0
"E2F4","TTC5",0
"E2F4","C11orf52",0
"E2F4","ZNF300",0
"E2F4","RCSD1",0
"E2F4","FANK1",0
"E2F4","ZNF561",0
"E2F4","ARMC6",0
"E2F4","GNG8",0
"E2F4","DTD2",0
"E2F4","VPS26B",0
"E2F4","CFAP36",0
"E2F4","KTI12",0
"E2F4","GOLM2",0
"E2F4","LARP4",0
"E2F4","UCN3",0
"E2F4","PALM2",0
"E2F4","PKD1L2",0
"E2F4","CSMD3",0
"E2F4","SORCS1",0
"E2F4","OSBPL6",0
"E2F4","FBXO32",0
"E2F4","TSGA13",0
"E2F4","HAUS1",0
"E2F4","SLC25A26",0
"E2F4","FCRL1",0
"E2F4","LRRC42",0
"E2F4","KIR3DL3",0
"E2F4","DNTTIP1",0
"E2F4","CYYR1",0
"E2F4","LYPD1",0
"E2F4","LRG1",0
"E2F4","ART5",0
"E2F4","MRGPRX4",0
"E2F4","RLN3",0
"E2F4","PARD3B",0
"E2F4","ZNF488",0
"E2F4","ANKRD22",0
"E2F4","AGAP4",0
"E2F4","OR51F2",0
"E2F4","FAT3",0
"E2F4","OR2D3",0
"E2F4","CCDC38",0
"E2F4","NOPCHAP1",0
"E2F4","ALKBH2",0
"E2F4","PRR20A",0
"E2F4","LRRC28",0
"E2F4","C16orf46",0
"E2F4","EARS2",0
"E2F4","CYB5D1",0
"E2F4","RSKR",0
"E2F4","SEZ6",0
"E2F4","KRT222",0
"E2F4","SLC5A10",0
"E2F4","CEACAM20",0
"E2F4","IRGQ",0
"E2F4","AXDND1",0
"E2F4","OR2M5",0
"E2F4","OR2T10",0
"E2F4","ASB17",0
"E2F4","LRRC39",0
"E2F4","SLX4IP",0
"E2F4","XIRP2",0
"E2F4","TRIM43",0
"E2F4","ZNF513",0
"E2F4","AHSA2P",0
"E2F4","CPNE4",0
"E2F4","GRK7",0
"E2F4","TMEM207",0
"E2F4","SCLT1",0
"E2F4","OTOP1",0
"E2F4","SLCO6A1",0
"E2F4","NUDCD2",0
"E2F4","RIPPLY2",0
"E2F4","TAAR1",0
"E2F4","MUCL3",0
"E2F4","PRSS58",0
"E2F4","MPLKIP",0
"E2F4","VPS37A",0
"E2F4","TMEM68",0
"E2F4","OR13C8",0
"E2F4","OR1L8",0
"E2F4","MAGEC3",0
"E2F4","ADGRG4",0
"E2F4","MUC17",0
"E2F4","ASB11",0
"E2F4","C20orf96",0
"E2F4","MROH8",0
"E2F4","ABHD16B",0
"E2F4","SOGA1",0
"E2F4","BANF2",0
"E2F4","DEFB127",0
"E2F4","DCANP1",0
"E2F4","DUSP19",0
"E2F4","ASB14",0
"E2F4","MPP7",0
"E2F4","FRMPD2",0
"E2F4","SYT9",0
"E2F4","OR52B4",0
"E2F4","PLEKHA7",0
"E2F4","OR10A5",0
"E2F4","OR2AG1",0
"E2F4","LINC00477",0
"E2F4","KICS2",0
"E2F4","CEP128",0
"E2F4","TTBK2",0
"E2F4","ZNF597",0
"E2F4","RTN4RL1",0
"E2F4","EFCAB3",0
"E2F4","CDRT15",0
"E2F4","RUNDC1",0
"E2F4","SCGB1C1",0
"E2F4","ZNF560",0
"E2F4","TMC4",0
"E2F4","ZNF565",0
"E2F4","NLRP4",0
"E2F4","ZNF599",0
"E2F4","ZNF569",0
"E2F4","ZNF570",0
"E2F4","CIART",0
"E2F4","NBPF4",0
"E2F4","EXOC8",0
"E2F4","HSCB",0
"E2F4","DNAJB7",0
"E2F4","ZNG1B",0
"E2F4","TEKT4",0
"E2F4","SLC38A11",0
"E2F4","UPP2",0
"E2F4","TTC14",0
"E2F4","WDR49",0
"E2F4","PPP4R2",0
"E2F4","C3orf22",0
"E2F4","PLEKHG4B",0
"E2F4","FAM81B",0
"E2F4","SH3RF2",0
"E2F4","CCDC167",0
"E2F4","PRUNE2",0
"E2F4","MAGEB6",0
"E2F4","ZDHHC15",0
"E2F4","NKX2-3",0
"E2F4","CCDC63",0
"E2F4","CCDC122",0
"E2F4","MDGA2",0
"E2F4","PGBD4",0
"E2F4","ZNF600",0
"E2F4","DAW1",0
"E2F4","GPR156",0
"E2F4","SPATA5",0
"E2F4","TIGD2",0
"E2F4","NIM1K",0
"E2F4","LIX1",0
"E2F4","PRSS35",0
"E2F4","DACT2",0
"E2F4","ZNF679",0
"E2F4","THAP5",0
"E2F4","CNBD1",0
"E2F4","KCNV2",0
"E2F4","GPHA2",0
"E2F4","ADAMTS19",0
"E2F4","IMMP1L",0
"E2F4","OR56B4",0
"E2F4","EEF2KMT",0
"E2F4","VSTM4",0
"E2F4","FAM227B",0
"E2F4","UBR1",0
"E2F4","NBPF11",0
"E2F4","TEX37",0
"E2F4","ALG1L2",0
"E2F4","ZSCAN4",0
"E2F4","DNAH12",0
"E2F4","TMEM192",0
"E2F4","DNAJC18",0
"E2F4","RANBP3L",0
"E2F4","TSNARE1",0
"E2F4","ADAM32",0
"E2F4","CCDC107",0
"E2F4","TMEM31",0
"E2F4","MTLN",0
"E2F4","LVRN",0
"E2F4","ATAD3C",0
"E2F4","OR4C6",0
"E2F4","OR8U3",0
"E2F4","TBATA",0
"E2F4","MRPL21",0
"E2F4","OR9Q1",0
"E2F4","FAM124A",0
"E2F4","HEPACAM",0
"E2F4","FAM181B",0
"E2F4","SLC39A12",0
"E2F4","SKA3",0
"E2F4","SPATA13",0
"E2F4","CES5A",0
"E2F4","AK9",0
"E2F4","ZUP1",0
"E2F4","TBC1D32",0
"E2F4","ARMC12",0
"E2F4","ZBTB9",0
"E2F4","C6orf136",0
"E2F4","ZSCAN25",0
"E2F4","TMED4",0
"E2F4","FAM185A",0
"E2F4","CNPY4",0
"E2F4","STXBP4",0
"E2F4","HEPACAM2",0
"E2F4","EPHX4",0
"E2F4","ANKRD18A",0
"E2F4","MSRB3",0
"E2F4","SLC41A1",0
"E2F4","CFAP65",0
"E2F4","MAMDC2",0
"E2F4","GLIPR1L1",0
"E2F4","WDR72",0
"E2F4","SUN3",0
"E2F4","PLCXD2",0
"E2F4","NEGR1",0
"E2F4","TAB3",0
"E2F4","DSCR10",0
"E2F4","WFDC11",0
"E2F4","TAS2R41",0
"E2F4","NPHP4",0
"E2F4","OFCC1",0
"E2F4","BEST4",0
"E2F4","SSX6P",0
"E2F4","OR4C13",0
"E2F4","OTOGL",0
"E2F4","GAS2L3",0
"E2F4","C12orf40",0
"E2F4","HMGN2P46",0
"E2F4","OR4N4",0
"E2F4","SAXO2",0
"E2F4","HERC2P3",0
"E2F4","LINC00304",0
"E2F4","BRICD5",0
"E2F4","FBXL19-AS1",0
"E2F4","FADS6",0
"E2F4","GSDMA",0
"E2F4","LINC00482",0
"E2F4","LAMA1",0
"E2F4","ZNF615",0
"E2F4","OR2Z1",0
"E2F4","SLC25A41",0
"E2F4","ZNF875",0
"E2F4","NBPF15",0
"E2F4","FAM182A",0
"E2F4","CCDC141",0
"E2F4","STPG4",0
"E2F4","C3orf38",0
"E2F4","SH3PXD2B",0
"E2F4","KIAA0825",0
"E2F4","RIMOC1",0
"E2F4","PPIL6",0
"E2F4","CAGE1",0
"E2F4","TCAF2",0
"E2F4","SPATA31E1",0
"E2F4","OR13C9",0
"E2F4","TMSB15B",0
"E2F4","EIF4E3",0
"E2F4","TAAR6",0
"E2F4","KRTAP20-1",0
"E2F4","LUZP2",0
"E2F4","CCDC144NL",0
"E2F4","ADAMTSL5",0
"E2F4","ARMH1",0
"E2F4","CCDC158",0
"E2F4","TSPAN33",0
"E2F4","OVCH2",0
"E2F4","OR6C4",0
"E2F4","NCKAP5",0
"E2F4","CDKL4",0
"E2F4","SAMD7",0
"E2F4","SLC10A6",0
"E2F4","FAM174A",0
"E2F4","EYS",0
"E2F4","OR2A1",0
"E2F4","OR13H1",0
"E2F4","LRRTM1",0
"E2F4","CLEC18A",0
"E2F4","GJC3",0
"E2F4","KAAG1",0
"E2F4","GPR141",0
"E2F4","FBXW10B",0
"E2F4","KIF7",0
"E2F4","WASH3P",0
"E2F4","VWC2",0
"E2F4","PRSS45P",0
"E2F4","USP17L2",0
"E2F4","KRTAP12-3",0
"E2F4","SUMO4",0
"E2F4","SOGA3",0
"E2F4","NPSR1",0
"E2F4","CLEC12B",0
"E2F4","SCIMP",0
"E2F4","SHISA6",0
"E2F4","LRRC75A",0
"E2F4","ZNF790",0
"E2F4","ZNF470",0
"E2F4","TRNP1",0
"E2F4","COA6",0
"E2F4","ZNF662",0
"E2F4","IQCF2",0
"E2F4","PRR23B",0
"E2F4","PRR23C",0
"E2F4","BNIP5",0
"E2F4","SPATA31D1",0
"E2F4","ZCCHC13",0
"E2F4","OR52E4",0
"E2F4","OR52E5",0
"E2F4","OR10A6",0
"E2F4","OR10V1",0
"E2F4","OR10G7",0
"E2F4","RNASE9",0
"E2F4","OR4F6",0
"E2F4","PTX4",0
"E2F4","ACP7",0
"E2F4","OR6Y1",0
"E2F4","OR11L1",0
"E2F4","OR2M2",0
"E2F4","OR13C2",0
"E2F4","ZNF321P",0
"E2F4","ATP11AUN",0
"E2F4","LINC00114",0
"E2F4","KLHL31",0
"E2F4","LINC00242",0
"E2F4","OR2A7",0
"E2F4","FAM74A4",0
"E2F4","SLC25A53",0
"E2F4","GOLGA7B",0
"E2F4","OR14I1",0
"E2F4","LINC01561",0
"E2F4","YY2",0
"E2F4","CDRT15P3",0
"E2F4","STX19",0
"E2F4","SLC22A20P",0
"E2F4","KRTAP5-11",0
"E2F4","SMCO3",0
"E2F4","OR11H12",0
"E2F4","CCDC196",0
"E2F4","NPIPB15",0
"E2F4","SPDYE3",0
"E2F4","CTAGE15",0
"E2F4","OR9K2",0
"E2F4","OR2W5P",0
"E2F4","OR2J3",0
"E2F4","OR14J1",0
"E2F4","STAG3L2",0
"E2F4","IGFL4",0
"E2F4","ZNG1C",0
"E2F4","IGIP",0
"E2F4","EID3",0
"E2F4","PHOSPHO2",0
"E2F4","CCDC157",0
"E2F4","PRB2",0
"E2F4","SFTPA1",0
"E2F4","GGT2P",0
"ESR1","ABCF1",0
"ESR1","ACACB",0
"ESR1","ACYP1",0
"ESR1","ADCY3",0
"ESR1","ALPL",0
"ESR1","AMPH",0
"ESR1","SLC25A6",0
"ESR1","AQP7",0
"ESR1","BNIP3",0
"ESR1","ZFP36L2",0
"ESR1","BUB1",0
"ESR1","C1QBP",0
"ESR1","C4BPA",0
"ESR1","CCNB1",0
"ESR1","CD2",0
"ESR1","CDK1",0
"ESR1","CDK11B",0
"ESR1","CDC6",0
"ESR1","COL5A2",0
"ESR1","CP",0
"ESR1","CRHR1",0
"ESR1","CRYAA",0
"ESR1","CSE1L",0
"ESR1","CSTF2",0
"ESR1","SEPTIN1",0
"ESR1","SLC26A3",0
"ESR1","DRP2",0
"ESR1","DUSP6",0
"ESR1","E2F6",0
"ESR1","EIF2S1",0
"ESR1","ERH",0
"ESR1","KDSR",0
"ESR1","GEM",0
"ESR1","GLA",0
"ESR1","GPS1",0
"ESR1","GTF2H4",0
"ESR1","H1-4",0
"ESR1","HBA1",0
"ESR1","HBQ1",0
"ESR1","HCFC1",0
"ESR1","HDGF",0
"ESR1","HNRNPH2",0
"ESR1","HSPA5",0
"ESR1","HSPD1",0
"ESR1","HSPE1",0
"ESR1","TNC",0
"ESR1","INSIG1",0
"ESR1","ITIH2",0
"ESR1","KIF22",0
"ESR1","KRT6B",0
"ESR1","KRT35",0
"ESR1","LGALS1",0
"ESR1","MCM7",0
"ESR1","MOCS2",0
"ESR1","MOCS2",0
"ESR1","MTHFD1",0
"ESR1","MYH2",0
"ESR1","NASP",0
"ESR1","NFATC3",0
"ESR1","NME4",0
"ESR1","NRAS",0
"ESR1","NRDC",0
"ESR1","NUP88",0
"ESR1","SLC22A18AS",0
"ESR1","POLD2",0
"ESR1","POLE",0
"ESR1","POLG",0
"ESR1","PSMD1",0
"ESR1","PSMD8",0
"ESR1","PTPRN",0
"ESR1","RAD51C",0
"ESR1","RAN",0
"ESR1","RAP1A",0
"ESR1","SRSF7",0
"ESR1","SGK1",0
"ESR1","SNRPA",0
"ESR1","SOD1",0
"ESR1","SOS1",0
"ESR1","SQLE",0
"ESR1","TAF9",0
"ESR1","SEC62",0
"ESR1","TMPO",0
"ESR1","TMPO",0
"ESR1","TOP2A",0
"ESR1","TUBA4A",0
"ESR1","TNFRSF4",0
"ESR1","UMPS",0
"ESR1","UNG",0
"ESR1","ZNF134",0
"ESR1","PABPN1",0
"ESR1","NPRL3",0
"ESR1","CHAF1B",0
"ESR1","H2AC19",0
"ESR1","ULK1",0
"ESR1","HAT1",0
"ESR1","AGPS",0
"ESR1","MKNK1",0
"ESR1","PSMG1",0
"ESR1","GALNT4",0
"ESR1","DPM2",0
"ESR1","H1-10",0
"ESR1","RPL14",0
"ESR1","USP6",0
"ESR1","SLC16A6",0
"ESR1","RABEP1",0
"ESR1","PTTG1",0
"ESR1","KL",0
"ESR1","FEZ2",0
"ESR1","BZW1",0
"ESR1","RBM8A",0
"ESR1","BCL2L11",0
"ESR1","MPHOSPH9",0
"ESR1","TOPORS",0
"ESR1","PRMT5",0
"ESR1","TUBGCP3",0
"ESR1","ANP32B",0
"ESR1","RPP30",0
"ESR1","CCT7",0
"ESR1","CCT2",0
"ESR1","TXNIP",0
"ESR1","NUDT21",0
"ESR1","CHEK2",0
"ESR1","PUF60",0
"ESR1","FAF2",0
"ESR1","POFUT2",0
"ESR1","TTC33",0
"ESR1","FKBP8",0
"ESR1","LMOD1",0
"ESR1","ULK3",0
"ESR1","RGS22",0
"ESR1","FBXL6",0
"ESR1","PLEK2",0
"ESR1","ATAD2",0
"ESR1","CPSF1",0
"ESR1","GMPPA",0
"ESR1","ZBTB21",0
"ESR1","ZC2HC1A",0
"ESR1","COQ4",0
"ESR1","CERCAM",0
"ESR1","RAB9B",0
"ESR1","PHF20",0
"ESR1","ZNF571",0
"ESR1","ANAPC5",0
"ESR1","ISYNA1",0
"ESR1","ARMCX3",0
"ESR1","UIMC1",0
"ESR1","ANLN",0
"ESR1","ARMCX6",0
"ESR1","DDX49",0
"ESR1","RRN3",0
"ESR1","XAF1",0
"ESR1","DEF8",0
"ESR1","GPATCH4",0
"ESR1","NCAPG2",0
"ESR1","ELOVL2",0
"ESR1","TMEM160",0
"ESR1","AURKAIP1",0
"ESR1","FAM174C",0
"ESR1","MRPL20",0
"ESR1","SPATA6L",0
"ESR1","ATG2B",0
"ESR1","HEATR1",0
"ESR1","CEP55",0
"ESR1","DCUN1D2",0
"ESR1","FANCI",0
"ESR1","EXD2",0
"ESR1","AP1AR",0
"ESR1","PLXNA3",0
"ESR1","NSUN5",0
"ESR1","SLF2",0
"ESR1","PRR11",0
"ESR1","CAND1",0
"ESR1","CENPN",0
"ESR1","RCC2",0
"ESR1","MEPCE",0
"ESR1","UGGT1",0
"ESR1","SEMA4G",0
"ESR1","CCDC181",0
"ESR1","OSTC",0
"ESR1","MYOZ1",0
"ESR1","KCNK15",0
"ESR1","IMUP",0
"ESR1","CENPH",0
"ESR1","MIS12",0
"ESR1","C2orf49",0
"ESR1","DSCC1",0
"ESR1","DCTPP1",0
"ESR1","CHPF",0
"ESR1","NAA40",0
"ESR1","PRR3",0
"ESR1","TSEN2",0
"ESR1","ITIH5",0
"ESR1","THAP7",0
"ESR1","URM1",0
"ESR1","CDT1",0
"ESR1","ARPC5L",0
"ESR1","YPEL3",0
"ESR1","CCDC115",0
"ESR1","LRCH3",0
"ESR1","YIF1B",0
"ESR1","TMEM183A",0
"ESR1","CENPBD1P",0
"ESR1","RPUSD1",0
"ESR1","RNF32",0
"ESR1","CD300LF",0
"ESR1","MCMDC2",0
"ESR1","DCP1B",0
"ESR1","TUBB",0
"ESR1","NSUN5P2",0
"ESR1","B4GALNT4",0
"ESR1","DPY19L2P2",0
"FLT1","PTGIR",0
"HIF1A","ACOX1",0
"HIF1A","ACYP1",0
"HIF1A","ADAR",0
"HIF1A","AGRP",0
"HIF1A","AOX1",0
"HIF1A","ARL4D",0
"HIF1A","ARF6",0
"HIF1A","ARG1",0
"HIF1A","AUH",0
"HIF1A","BCKDHA",0
"HIF1A","BCL2L2",0
"HIF1A","HCN2",0
"HIF1A","BDKRB1",0
"HIF1A","BDKRB2",0
"HIF1A","ZFP36L1",0
"HIF1A","C8A",0
"HIF1A","CANX",0
"HIF1A","CD68",0
"HIF1A","CDC27",0
"HIF1A","CDC34",0
"HIF1A","CHD3",0
"HIF1A","CHRNB1",0
"HIF1A","CLCN2",0
"HIF1A","SLC31A1",0
"HIF1A","CRKL",0
"HIF1A","CSTB",0
"HIF1A","CYP26A1",0
"HIF1A","CYP27B1",0
"HIF1A","DCTD",0
"HIF1A","DHCR7",0
"HIF1A","DSP",0
"HIF1A","DUSP3",0
"HIF1A","EFNA1",0
"HIF1A","EFNA3",0
"HIF1A","EIF4A1",0
"HIF1A","ELK1",0
"HIF1A","ERBB3",0
"HIF1A","F10",0
"HIF1A","FKBP3",0
"HIF1A","FNTB",0
"HIF1A","GLRX",0
"HIF1A","GNAI3",0
"HIF1A","GNAQ",0
"HIF1A","GNG3",0
"HIF1A","GPI",0
"HIF1A","GZMM",0
"HIF1A","HAGH",0
"HIF1A","HLA-G",0
"HIF1A","HPN",0
"HIF1A","ITGAX",0
"HIF1A","KCNJ15",0
"HIF1A","CAPRIN1",0
"HIF1A","MSMB",0
"HIF1A","MYL4",0
"HIF1A","MYO5B",0
"HIF1A","NCBP1",0
"HIF1A","NEK1",0
"HIF1A","NME1",0
"HIF1A","NQO2",0
"HIF1A","NPY5R",0
"HIF1A","NUP98",0
"HIF1A","P2RY11",0
"HIF1A","PRKN",0
"HIF1A","SERPINB6",0
"HIF1A","PLOD1",0
"HIF1A","PMS1",0
"HIF1A","PPOX",0
"HIF1A","PSMB6",0
"HIF1A","PYY",0
"HIF1A","PSMD9",0
"HIF1A","RIT1",0
"HIF1A","MRPL23",0
"HIF1A","SCN1B",0
"HIF1A","SCTR",0
"HIF1A","CCL20",0
"HIF1A","SDC2",0
"HIF1A","SRSF7",0
"HIF1A","SLC1A2",0
"HIF1A","SLC8A3",0
"HIF1A","SON",0
"HIF1A","SSRP1",0
"HIF1A","HNF1B",0
"HIF1A","TNNI2",0
"HIF1A","TNNT3",0
"HIF1A","UBE2D3",0
"HIF1A","FZD5",0
"HIF1A","MLLT10",0
"HIF1A","NCOA4",0
"HIF1A","ELL",0
"HIF1A","PPFIBP2",0
"HIF1A","ELP1",0
"HIF1A","RRP1",0
"HIF1A","SRSF9",0
"HIF1A","RNMT",0
"HIF1A","PEX11B",0
